,text,label_name,label
7832,ولی من ترسم اینه گوشیت بدن مریضی جا نمونه,FEAR,1
2233,تو پیشنهاد شگفتانگیز خریدم و قشنگ و زیبا بود,HAPPY,2
4726,سال قبل این موقع امتحانای ترم سوم لیسانس جامعهشناسی رو میخوندم چندتاکتابخونه عضو بودم و عادت مطالعه تو وجودم خیلی عمیق بود تازهفیسبوک ساخته بودم عجیبه برا خودم ولی شبا ساعت میخوابیدم کلاس زبان رو با علاقهمیرفتم کلاسای دکتر شیریرو میرفتم,SURPRISE,5
154,امیدوارم امسال براهممونتایم خوشحالی و شاد بودن باشه نه فقط قوی بودن قوی بودن دیگهبسه happy,HAPPY,2
7792,فردا شبجمعست ، میترسمv behdasht درخواست نامتعارفی داشته باشه ازمون,FEAR,1
1872,این گوشی فوقالعاده هست با این قیمت,HAPPY,2
4251,روحشان شاد ای خدا ، صبری بده بر حال مامن ازاینکه انقد ناخواسته کساییکه خیلییییدوسشوندارمواذیت میکنم از خودم بدم میاد,HATE,3
4641,من تارتاریخیازده ازرتاکدشانسدارم وتراکگشم خیلی بالاست روزانهبایدخیلیتراکنش انجام بدم قول دادم ایاشانس دارم برنده شوم قبلا باهفتهشتادبودم عرض سهماه کدشانس جمع کردم متاسفانه چون عدالت نبود امدم به سمت خواهشاهوای من نهکسانیکهترکنشبالا دارنداستسناهبدانی برایشان,SAD,4
7522,برا من کار به جراحیکشید دوتاپایینیو با فاصله یک هفتهکشیدمبالاییانصفه نیمه در اومدن ولی میترسمبرم بکشمشون,FEAR,1
4656,چیزایی که باید یادمیگرفت و یاد گرفت یا شایدم بلد بود نیازی بهتنداره چون از ریشهباهات فرق داره ، چقد از خودم بدم میاد,HATE,3
8305,باباپخشکن داداش ، مخمودلجنینژادهمشمیگفتوآخرهم نکرد ، دور از جون شما شما که مثل مخمودلجنی نیستی که,HATE,3
6714,کلا اتاق من ترسناکه همیشه فکر میکنم یه نفر تو اتاقمه اما پرروپرروبازم توی اتاقمتنهایی میخوابم,FEAR,1
8336,جان همینگوی راه نداره ، میترسمخو,FEAR,1
4768,اقای روحانی کسب بالاترین رای و انتخاب مجددش به ریاست جمهوری را مدیون چند اتفاق هستند که البته قدر ندونستن اول ترس از حضور رئیسی و هجوم رای خاکستریها به صندوقآرائ دوم رای بالای اصلاحات خواهان اما متاسفانه روحانی آلترناتیو مناسبی نبود حداقل بدقولیاش محرز شده بود,SAD,4
368,با عشق به ولایت به آرزوی شهادتشونرسیدند,SAD,4
7974,خیلی ریز یه سری پیشگوییهایی کردی که وحشت برمون داشت,FEAR,1
3986,اگه امروز در ووهان چین باکورونانجنگیم فردا باید تو اصفهان باهاش بجنگیم,HAPPY,2
6348,من بدم میاد رو تخت کسی بخوابم و بدم میادرو تختم کسی بخوابهدیگهنخواید همه رو تو ی قالبدربیارید و هی اخ و پیفکنید بچیزاییکخوشایندشونهس و نیس,HATE,3
2243,الا خوب نیس همون اول کار پاره شد,ANGRY,0
5187,روحش شاد,SAD,4
3760,چه به سر ایرانامدهانقدر از کره ابی دور کردن که یهعادمعادی اونور با تیپشهمینور محل بحثمیشه اره دهنشتو مخه,HATE,3
3164,یلی کوچک و بی استفاده است گولتصویرونخورین,ANGRY,0
7115,اینا به کنار میترسممورچهها بخورنت,FEAR,1
160,کار نمیکرد مرجوعکردم هنوخبری نیس ازش,ANGRY,0
1322,خیلی شیک و نسبت به قیمتش میارزه,HAPPY,2
7103,منشنبی ادبی,ANGRY,0
2225,ThanksIRGCازشونمتشکریم به خاطر گروههای جهادیشون تو سیل زلزلهبرفو اغتشاشات _ اخیر,HAPPY,2
3449,عدم مطابقت با عکس کیفیت ساخت بسیار پایین,ANGRY,0
3257,یهدیسکش خراب بود ولی درستش نکردن,ANGRY,0
292,بسیاربدبووقدیمی اصلا ارزش خریدنداره,ANGRY,0
3311,در زمستان سخت اروپا گاز زندان اوین را قطع کردهاند,ANGRY,0
255,ایشالا که یه سرماخوردگی ساده باشه و بدنم بهسویه جدید کرونا خوشامد نگفتهباشه,FEAR,1
4302,بزرگترین مشکل نظام اعتیاد است اعتیاد مسئولان به قدرت هراسناکتر از هر افیون دیگر ویرانگرتر از هر افسون دیگر,SAD,4
3011,از این ویژگی خودم که آدمایکمیرو خیلی زیاد و واقعی دوست دارم خوشم میاد,HAPPY,2
6505,هنوزم بچهپولدارمیبینماعصابمخردمیشه,ANGRY,0
3240,عروسیکوردی gt gt gt gt اثریکتوییتات روی من داره,HAPPY,2
2831,کیف خیلی عالیه قیمتش خیلی بیشتر از این حرفاست,HAPPY,2
505,در مهدکودکاپوزیسیون مثل این که چند نفر لباس همرنگ پوشیدن سر صف امروز سال نو مبارک,HAPPY,2
5461,یکی که با خندهش دنیاترنگ و بوی تازهبگیرهچیه ؟ همونمنداریم,SAD,4
5020,سلام من این و بهمراهریشتراشپاناسونیک از همین دیجی کالا سفارش دادم خیلی همازشراضیم و به نسبت کف ریش با مقدار کمتری از این ژل صورتم وشچاصلاحمیکردم الان اومدم باز سفارش بدم متاسفانه قیمتش سه برابر شده و با این قیمت دیگه صرفه نداره,SAD,4
1817,ممنونم از تحویل بموقع و بستهبندی خوب سپاسگزارم,HAPPY,2
3306,بیکیفیت هم از لحاظ جنس ساختاسپیکرها و پخش صدا,ANGRY,0
7739,اخ که چقدر از پاییز بدم میاد,HATE,3
4127,بنظرم یه چیزی هست به اسم فرهنگ اضافه کاری و اضافه کاری فرهنگی یعنی ملت از فرط خشم میرن تظاهرات ، بهشون گلوله شلیک میشه ، گاز اشکآور میزنن ، باتوممیزنن ؛ بعد یه عده اینجا میگنواااای چراسطلآشغال آتیشزدن ؟؟ جمع کنین این اضافهکاریارو تو رو خدا,ANGRY,0
1902,گاهی وقتا تنها چیزی که منو به زندگی پیوندمیدهفراموشیه دنیا و آدماشه,SAD,4
5245,چه قدر از مطب دکتر بدم میآید چه قدر از هرمحیطی شبیهاشبدم مییادواقعا چهطورخود پرستارا و دکترا زنده میمونند,HATE,3
1374,بااینکه غم داشتیم صاحب علم داشتیم ؛ عمومونوکشتن همینوکم داشتیم برای _ سرباز HERO,SAD,4
5698,خیلی از ترسهایی که هنوز و روزانه باهاشون دست و پنجه نرممیکنم ، حاصل اون باور غلط و شخصی بوده که پدر و مادرم به خوردم دادن وقتی بهتر نگاهمیکنممیبینم خود اون موضوع ذاتا ترسناک نیست بلکه اون حس و باوری که من در موردش در ذهنم دارم منومیترسونه نکنید با بچههاتوناین کارو,FEAR,1
2339,قبرستانی که هر روز بزرگتر میشود روسیه اوکراین,FEAR,1
1501,خدایا یه کیلو سیبمیگیرممیفرستم برات فقط ماروبرگردونبهشت خواستی بگو پرتقال بگیرم,SAD,4
342,اگر استرس اجازه بدن ، ما بخوابیم,FEAR,1
3255,سلاااااام بعد یکی دو روز با جنگ و خونریزیراهمو به توییتر باز کردم بازگشت _ غرورآفرین فیلترینگ,HAPPY,2
2980,بدرد نخور و بدون استفاده مونده کیفیت پایین,ANGRY,0
2804,اصلا رنگی نمیده به پلک خشک و بی کیفیت,ANGRY,0
3860,آخه کیرم تو زندگی که باید فردا معماری را ارایه بدم که از مجموعهکاراش بدم میاد,ANGRY,0
6809,جراحی داشت لثم خوب بودم سوزن و نخرودیدمواسه بخیه از ترس نه از دردااااچنان جیغیزدم که دکتر فکر کنم ترسید و بد باهام دعوا کرد ولی خدایی تجربه بدی بود و به این نتیجه رسیدم به هیچ عنوان دندونپزشک خانوم دیگه مراجعه نکنم,FEAR,1
1173,بعد مدتها نیما رو تو خوابدیدم,SAD,4
1698,هدست جمع وجوریه کاملا از خریدمراضیم,HAPPY,2
1009,بسیار عالی و راضی م از خرید جنس ایرانی,HAPPY,2
5252,امروز روز جهانی خنده است ؛ لبتون همیشه خندون لبخند,HAPPY,2
2614,بریتانیا در صدد تحویل تانکهای چالنجر به اوکراین است العربیه _ فارسی,FEAR,1
4480,این گزارش واقعا وحشتناک است نزدیک به پنج هزار جنگجویداعش در افغانستان ، رقمی کمی نیست,FEAR,1
4076,ما مثلن حرفهای خوب میزنیم مثلن با هممهربون هستیم مثلن از کنار هم بودن شادیم ولی خب واقعیت که این نیست تو داری به فرار کردن فکر میکنی و من به ساختن قصر,SAD,4
2752,دلیل اصلیش اون واکسنکوفتیه که زمان ماها نبود و دانشی که نداشتیم,ANGRY,0
6800,ای بابا دارم میگم من خودم بودم میگیعددو از کجا فهمیدی این همه بیاعتمادی دلیلش چیه,SURPRISE,5
4582,برانکو سمینار گذاشته درباره موفقیت ؟ اونوقت یه عده هم بین هزار تا دو میلیون تومان پول بلیتدادند که برنبرانکوبراشون درباره موفقیت منبر بره ؟ عجب بازار عجیبیه این موفقیتفروشی جای تاسف داره برای باشگاه پرسپولیس که اجازه داده مربی تحت قراردادش چنین کارچیپیبکنه,SURPRISE,5
7821,امروز راهبرهای آموزشی اومده بودن مدرسه ، به بچهها میگم بازرس اومده ، هرکی درسنخونهمیبرنش زندان میگن مگهمیتونه ، شورشمیکنیموپدرشودرمیاریم حالا زمان ما ، بازرس بچهتنبلاروسوارلندروورشمیکردو میبرد ، متر که از مدرسه دور میشد ، ولشونمیکرد هنوزم از بازرس میترسم,FEAR,1
4384,بخنددیوونهکی دیدهغم بمونه,HAPPY,2
2952,به توجه به قیمتش خیلی خوبه من که مشکلی توش ندیدم,HAPPY,2
7928,از الان از ترساینکه تاسوعا و عاشورا راههای شمال بسته بشه ریختن جاده چالوس جا نمونم یهوقت همینقدر,FEAR,1
1988,مگهکروناهنوزم هست ؟ کشورهای فایزر زدن چرا دارن سه رقمی تلفات میدن ؟ غربپرستها چرا لال شدن ؟,ANGRY,0
7161,مگه تو دختری ؟,SURPRISE,5
5357,چرا خدا ما رو رها کرده ؟ روز به روز مردم دارن تو غصه بیپولی و بدبختی غرق میشن دیگه از زندگی متنفر و ناامید شدم به خدا نه زندگی داریم نه آیندهای روز بهروزم بیچارهتر میشیم,SAD,4
7368,من ازشون بدم میاد اللخصوص داداش خودم,HATE,3
4359,عجبزذی توی خال جواب این مردک همین بود,HAPPY,2
1036,بسادگی خودبخود میشکنه تا حالا دوتاشو شکستم,SAD,4
2565,واقعا خوبه کار راه اندازه با تشکر از دیجیکالا,HAPPY,2
3284,خود نمایندگی زرین قیمت مناسبتری داره,ANGRY,0
8068,واسهاینممیترسم خسته بشی,FEAR,1
3179,آقای این چهوضعشه ؟ بیا دلایل گرانی و عرضه خودرو در بورس رو توضیح بده,ANGRY,0
6881,دخترخواهرمهشتسالشهالانمیگهبیاینیکم باهم صحبت کنیم و تحلیل کنیم در مورد نظم نوین شیطانی میترسم بحثکنم باهاش و کم بیارم رویش _ های _ انقلاب,FEAR,1
5596,برعکس تصویر خیلی بیریختهیبارمیه دوس پسر داشتم سگش سی میلیون بود الان یادم افتاد اعصابم بیشتر خورد شد,ANGRY,0
6118,یهشببببطووولانی ، کنار اونایی که انقدرتو اینستا همه گذاشتن افتاده تودهنمعصبیمکرده,ANGRY,0
463,تالار بورس چه ربطی به کمبود گاز داشت که تعطیل شده ؟,ANGRY,0
1673,بدردنمیخورهنخرین قیمت هم زیاد است,ANGRY,0
3853,چه میشد اگر ماهروقتمیگفتیم ترک هستیم ، ما تاریخ و زبان مشخصی داریم ما را بدون سوال و جواب به زندانمیانداختند چه میشد اگر در شهرهای بزرگی مانند آنکارا ، استانبول وغیره ما دائما مورد آزار و اذیت پلیس ، باصطلاح تیمهای ویژه قرار میگرفتیم و مرتبا با ما بدرفتاری میکردند,HATE,3
6939,سمت ما نهترسوعش میاد نهشجاعشکلا هیشکی نمیاد,SAD,4
5531,به شدت نیاز دارم یه دعوا راهبندازم تااعصابمآرومبگیره,ANGRY,0
1442,خیلی خوبه و گوشیرو عالی جلوهمیده,HAPPY,2
2896,حرف دلت را با غزل خالی کنی سخت است شاعر که باشی عشق زجر ، دیگری دارد,SAD,4
343,اگه از نزدیک دیده بودم نمیخریدم,ANGRY,0
545,من برای پریز ویکو امتحان کردم خیلی خوب قالبش بود,HAPPY,2
3136,دوست دارم یه بخشایی از زندگیموشیفت دلیتکنم,SAD,4
2179,تا اوردن پسرم اومد امتحان کنه دیدیم کند شد,ANGRY,0
3784,اره یا تو بهترین دوست منی,HAPPY,2
2462,بعد مدت کوتاهی زود خراب شد و غذا بهش چسبید,ANGRY,0
2169,چرم طبیعی نیست و اصلا کیفیت نداره,ANGRY,0
2740,بوش خیلی خیلی کم هست اصلا پیشنهاد نمیکنم,ANGRY,0
4937,روحش شاد و یادش گرامی,SAD,4
6788,نمیدونم راجع به چی صحبت میکنی,SURPRISE,5
7795,اوفاوف منم بدم میاد,HATE,3
7595,اشتباه پاک شده خوشحال نباش دوباره مینویسمپستاونی هست که با دروغ و تهمت و کذب نون در میاره نه کسانی که این کذابشیاد را رسوا میکنن,ANGRY,0
1690,این چندمین ساله که لحظهی سال تحویل تنهام,SAD,4
2135,قیمت مناسب طراحی عالی و مناسب برای سفر,HAPPY,2
49,از سبزپوشان جبهه ایثار ومقاومت ، خدمتگزاران مردم کشورم در سیل ، زلزله ، متشکریم ThanksIRGC,HAPPY,2
1115,خیییلی عالیه من تو شگفتخریدم حرف نداره,HAPPY,2
6539,به مدت روز باید بشنویم صد سال به این سالها هرروزتان نوروز ، نوروزتان پیروز هههههه ، مردکخونوک وای چه خوشگل شدی حالا دو روز پیشهمودیدنا چرا ازدواج نمکنی ؟ الان چنسالته ؟ چاق شدیا کارت چیه ؟ عیدی چقد دادن ؟ حقوقتونخوبه یا چی ؟ بذارید یه بچه دیگه همگیرتونبیاااااد,ANGRY,0
8095,راستشمیدونم که اینجا نیستی تعارفالکینمیکنم ولی نوش جونتون خسته نباشید,HAPPY,2
1289,به نظر من کرمش فوقالعاده است من راضی هستم,HAPPY,2
325,چیه و درمان دقیقا چی میتونهباشه واکسن نبود ، درمان و دارو نبود و جانهای عزیز میمردن,ANGRY,0
7970,یهوقتاییعصبانیمیشم میگم دفعه آخرت باشه حرفم و قطع میکنی چه معنی داره ، یهبارم با یکی تازهاشناشده بودم هی میپرید وسط حرفم یهدفعه دادکشیدم سرش که بی تربیت دیگه حرفم و قطع نکن ، فککنم یکم بدهاینطوری,ANGRY,0
5619,تجاوز و تعرض بهکودکانوبپوشونیم مدام به کتابهای تاریخی فکر میکنم که بعد ج اقراره در مدارس تدریس بشه و فرزندان همین بچههای امروز بخونن و به همه جنایتهایی که پوشانیده شد با حیرت پی ببرند همهی قتلها ، تجاوزها و دزدیهایی که انجام دادند و بیشک روزی ثبت در تاریخ خواهد شد,SAD,4
2400,نسبت به قیمتش تو شگفتانگیز خوبه,HAPPY,2
8356,بیادبنادبمردبهزدولت اوست,ANGRY,0
7910,تخمجن مگه نبودن ؟ تخم سگ فحش خیلی بدیهها,SURPRISE,5
1740,زمستان سخت داره میاد که بره تو پاچمون مهسا _ امینی,FEAR,1
4596,حرف نداره,HAPPY,2
862,زیبایی خاص با امکانات و کیفیت مناسب,HAPPY,2
1013,اخه این چرا خروجی صدا یا جکهندزفرینمیخوره,ANGRY,0
1615,این همون حزبی نیست که به عراق برا حمله به ایران کمک کرد ؟ من _ وکالت _ میدهم RezaPahlavi,ANGRY,0
4084,پارهشدم ا خنده,HAPPY,2
4531,چندی پیش با یک کارگر شهرداری کاشان حرفمیزدم گله داشت که چندماههحقوقمونونمیدن و شرمندهخانوادهام هستم و چندین ساله یک جفت کفشنگرفتم و امروز خوندم که نماینده شورای شهر کاشان گفته میلیارد تومان پول حقوق کارگران رو شهردار بالاکشیده از شدت خشم نوشتنم نمیاد,ANGRY,0
6254,ولسکاش گوشی به ابنخوبی باتری قویتر میانداختندعشق یعنی جای نفرین با دعا یادش کنی خانهاش آباد ؛ دلداریکه یارش را فروخت محمد _ حسین _ گل _ حسنی,SAD,4
2384,هرکاری میکنی این کرونا رو دیگهنیاردهنمونداره همینجوریسرویسمیشه,ANGRY,0
1430,خیلی زیبا مدرن هست مناسب خانههای مینیمال,HAPPY,2
6658,چقدر بدم میومد از چند تا جمله این یکیش,HATE,3
99,از لحاظ ظاهر ونسبت به قیمت بسیار زیبا و وباکیفیته,HAPPY,2
3832,آقا ما خسته شدیم اینقدر با کرونا مبارزهکردیم آنتراکتنمیدن ؟,SAD,4
6925,عی خدا از دست این کاربر نفر هزارمیاینومیگیبخدا من اسمگذاشتم سرچکردم همچین اسمی نبود اصننمیخوام من یه ساکن پنتهاوسمیخوامبکشتم بالا,ANGRY,0
5610,نقل است شهریار در انجمنی غزلخوانی میکرده است در پایان ، دوشیزه شاعری از جای برخاسته ، خطاب به استاد میگوید حقا که شهریار غزل هستی شهریار بالبداهه این بیت را میسراید شهریار غزلمخواند غزالی وحشی ؛ بد نشد با غزلی صید غزالی کردیم,HAPPY,2
2742,واسه منم ازینابفرستید خیلی دوست دارم,HAPPY,2
8272,نه چرا آخه,SURPRISE,5
713,بوی صابونمیده اصلا خوشمنیومد,ANGRY,0
1510,بنظرم خیلی زیبا و کارآمد و ارزش خرید داره,HAPPY,2
7745,میخوام ولی نمیشه اصلا راه نداره با سوسک کنار بیام جدی میگم هرکاری تاحالاکردم نشده فوبیا دارم,FEAR,1
1974,بوش عالی هست ماندگاری خوب است مرسیدیجی,HAPPY,2
1669,به نسبت قیمتش خیلی خوب و به صرفس,HAPPY,2
3073,چقدر قشنگ بود آهنگا مهسا _ امینی,HAPPY,2
2442,خیلیییییشیکه و قشنگ و خاصه خیلی از خریدم راضیم,HAPPY,2
3704,خدا میزنهپس کله آدم دروغگو که خودش همنمیفهمهکه دروغهاشوهمه میفهمن,SAD,4
240,توشگفتانگیز حتمابهریدشک نکنید,HAPPY,2
7149,خب دیگه بزنی میخوری,ANGRY,0
3470,درود بر علی کریمی ، ورزشکار مردمی و اسطوره فوتبال ایران و آسیا RezaPahlavi من _ وکالت _ میدهم,HAPPY,2
6979,تازهممکنه چیزایه دیگهام بگیم,SURPRISE,5
2708,حملات راکتی به پایگاه نظامی زلیکان ترکیه TSK در استان نینوا عراق,FEAR,1
3193,هشدار زلزله دیگه چی مسخرهبازیه,ANGRY,0
5183,شاه از کشور فرار کرد ولی هنوز که هنوزه خاندان پهلوی با پولی که از حق این مردم غارت کردن دارن اونور دنیا زندگی آنچنانی میکنند اونوقت پسرش هم میاد ژست میهنپرستی به خودش میگیره فرار _ شاه,ANGRY,0
2060,تنها فایدهای که تبریز برای من داره روابط گسترده و دوست و آشناهامن که خیلی بهدردممیخورن,HAPPY,2
3428,واقعا کابل عالی و محکمی پیشنهاد میکنم بهتون,HAPPY,2
3525,گاز ما رو وصل کنید دوزخیان روی زمین تجمع پلشتیهای تاریخ بشری ، تکیاختههایرودهایعنخوار,ANGRY,0
2937,کجا خاکومکنندوست نداروم گریهکنن سر مزار مجیدرضا _ رهنورد,SAD,4
259,خیلی خوب وکاربردیهقیمتشممناسبه,HAPPY,2
6111,از سال و تماماتفاقاتشمتنفرم ، از سی و سالگیممتنفرم ، از تمامرویاهایی که داشتم متنفرم ، واژهی تنفر خیلی سنگینه ، اما ازاینکه هنوزمبهاینکه همهی آدماخوبن امید دارم متنفرم,HATE,3
5492,میخوامبگمتکتکمون ، حتی مامان و بابام ، حتی بابابزرگم ، خالهزادههام ، خاطرههایترسناک ماورایی از خونمون داشتن,FEAR,1
2579,موهام بدتر وز شد ، اصلا خوب نیست,ANGRY,0
3046,خیلی خوبه و جنس عالی داره مناسبه,HAPPY,2
7716,شکسته نفسی نفرمایید قربان خوب بودیوهستیوخواهی بود,HAPPY,2
399,برای بالا سر تخت خواب عالیه و چند کاربرد داره,HAPPY,2
1918,من ازتنهایی میترسم ولی چارهای نداره,FEAR,1
4234,راستش برای من اهمیتی نداره تا کیزندهام همین دیروز داشتم فکر میکردم اگر بفهمم مثلا تا چند ماه دیگر میمیرمچه حسی بهمدستمیده از جوانب مختلف بهش فکر کردم و فقط به حس آرامش رسیدم ؛ روزی که بالاخره این کثافت و غم و بدبختی و نگرانیتموممیشه زندگینفهمیده هراس از مرگنداره,SAD,4
1741,عالیوباکیفیت ، نسبت به قیمتش خیلی عالیه,HAPPY,2
5711,دو روز به سالگرد ازدواجمونمونده و با رسیدن این کارت ، شور و هیجانی که سال پیش با ورق خوردن تقویم و رسیدن به مراسم ازدواجمون داشتم رو دوباره حس کردم قراره به عنوان ساقدوش در کنار دو دوست همجنسگرایی که توی شادی و غمکنارمون بودن حاضر بشیم امیدوارم همه این حس رو تجربهکنن رامینیما,HAPPY,2
8349,نوهخالم زنگ زده ، میگه عمو یعقوب شما که مومنی و خدا دوست داره به خدا میگی امسال برفنباره ، گفتم چرا ؟ گفت میترسمبابا تو برفبمونه دخترک از الان نگران پدر کولبر خود است,FEAR,1
7496,از اسانس موز و توتفرنگی متنفرمممم,HATE,3
288,راحت نصب شد ، کیفیت خوب ، امکانات خوب قیمت عالی,HAPPY,2
6324,در هیاهوی حرفهایدروغ و راستمسئولان و گیر دادنهای انحرافیها به سخنان ظریف و هزاران مشکل دیگر و گران شدن صد و پنجاه درصدی لوازم خانگی و مایحتاج عمومی کسی به فکر کارگران هفت تپه نیست که هشتماهه حقشونرو بهشون ندادند خدایا خودت ظهور کن,SAD,4
4256,به کارای بدم که فکر میکنمحس میکنم با این کارام یهسری ادموخوشحالمیکنم ولی خب چرا همیشه تهش باید یه جوری حال من گرفته بشهکه بشینم به خودم بگم از ماست که بر ماست ؟,SAD,4
690,درایوران روی ویندوز بیت نصب نمیشه,SAD,4
620,اگر برای اعصابتونارزشقاعلیدنبینید,ANGRY,0
457,حالم از هرچی عشق و عاشقی و کوفت و زهرمار درد بیدرمونبهممیخوره,SAD,4
1778,سال نو خود را با بربری و عسل بدون خامه آغاز کردم HAPPYNEWYEAR,HAPPY,2
4456,این حرفهای آرنولد واقعا قشنگ و آموزنده است و حس غرور ایجاد میکنه اما باور کنید در سیستم حکومتی ایران جایی برای پیشرفت مردم عادی وجود نداره ، تمام تلاشها درجا زدن حسابمیشه کاش ایران هم حساب و کتاب داشت و جوانها به امید به آینده همچین تلاشی رو برای رسیدن به موفقیت انجام میدادند,SAD,4
1029,برای شمام هشدار زلزلهاومد از طریق گوشیتون ؟,FEAR,1
3715,میان تو کلاسمیگن اگه مایل بودید فلان کار رو انجام بدید بعد توپیویمیگان که بیا انجام بدهگیرافتادیمبخدا,ANGRY,0
362,اذانصبحه و بیشتر از هروقت دیگهای تو زندگیممیترسم مهسا _ امینی,FEAR,1
359,جالبه به درد کارایخلاقانه میخوره,HAPPY,2
2401,آیا هنوز من را دوست خواهی داشت وقتی که دیگر هیچ چیز جز روح رنجورم نداشته باشم ؟,SAD,4
1562,کاملا از خرید این محصول راضی هستم,HAPPY,2
694,در هنگام وصل کردن قطعات سری آبپاش شکست,ANGRY,0
397,هلالاحمر استان آذربایجان غربی اعلام کرد تعداد مصدومان زلزله خوی به نفر رسیده است,SAD,4
7843,حرفشون درست بوده من امروز برداشت کردم از کل واریزی ت کسر شد یعنی درواقع واریزی کامل بود ولی تومنش قابل برداشت نبود منم تعجب کردم,SURPRISE,5
2030,دروغها رو دوست دارم چون گاهی حقیقت خیلی ترسناکه حقیقت _ تلخ,FEAR,1
3307,موهایبینی رو خیلی خوب میزنه و حرف نداره,HAPPY,2
5255,گفتی باید چشماتوببندی اینآهنگاروگوش بدی ، وسط دلبری کردن نمیشهآتیش پاره از ته دل خندیدمگفتم میشهمن میتونم حالا تو نیستی و من تا آخر دنیا وقت دارم چشماموببندم و این آهنگارو گوش بدم و بغض کنم iday _ whale چالشم,SAD,4
2268,واقعا بدترین کابل دنیا بود که خربدم,SAD,4
5945,آمد بهار دلها ای شاختر ب رقص آ عید _ المبارک ربیع _ الاول ربیع,HAPPY,2
3691,من بیشتر عقده محبت و دوس داشتن به کسی رو دارم,HATE,3
2784,خیلی بیکیفیت روزهگارشتموممیشه و خراب میشه,ANGRY,0
1941,زیر کرسی خوابیدن کامل یک هفته بیکیفیت و شست و برد,HAPPY,2
832,راضی هستم فوقالعادهرو صورتم نشسته,HAPPY,2
654,اندازهاش خیلی خوب بود ، بزرگ وکلفت هم بود,HAPPY,2
2954,روز از بازداشت آرش _ صادقی گذشت مهسا _ امینی,SAD,4
3785,مردم شجاع ایران با دقت تمام به نمایندگانی رایدهند که متعبد به اسلام و وفادار به مردم باشند و در خدمت به آنان احساس مسئولیتکنند ، و طعم تلخ فقر را چشیده باشند صحیفه امام ج ص مجلس _ قوی ایران _ قوی,SAD,4
7179,خر تو خربخدا ،، این وسط هم ما آدمها داری لگد میخوریم,ANGRY,0
6543,یه چیزی هست بهش میگن سرخ کن بدون روغن ، من که ندیدم ولیرفیقایمتاهلممیگفتن خیلی ترسناکه,FEAR,1
6684,اخرشمبهتمیگن من صبح تا شب بیرون جون میکنم تو زیر باد کولر مکه چه غلطیمیکنی از زن بودن متنفرم,HATE,3
7969,ترکیب هر چیزی با اخلاق منحط اسلامی وحشتناکه,FEAR,1
8311,تو کاریغیرازانتقادکردنومنفیبافی بلدنیستی ؟ با اون کراوات مسخرت,ANGRY,0
5358,برخورد توریستی مسئولان با خیابان و مترو و بیآرتی وارد سطح جدیدی شده قشنگجالبهبراشون جلسه هیات دولت عکس مترو اینانشونمیدن به هم تو گوشیهاشون ؟,SURPRISE,5
468,جنس خوب و با دوام برای تقویت مچ و ساعد خیلی خوبه,HAPPY,2
156,من تقریبا ماهه خریدم و راضی ام,HAPPY,2
7784,چیزی نمیشه گفتصدامونبجایی نمیرسه,SAD,4
373,بریدگمشیدسالتونونوکنید انقدرترقهنزنین تو مغز من اعصاب ندارم,ANGRY,0
5960,یاللعجب آنان که روزگاری شهید را کشته مینامیدند ، امروز پیروزی شهید زنده ، حاج قاسم را به دیپلملاتها و یاران خود تبریک میگویند وعده _ صادق,SURPRISE,5
3074,نخریدبابا بو الکل میده انگار الکل خریدین,ANGRY,0
425,مسلمبنعوسچه اسدی چرا باید منو لایککنه ترسیدم مهسا _ امینی,FEAR,1
5854,توی خریدششک نکنید,HAPPY,2
6620,تا ابد باید با این ترس زندگی کنه و خیلی دیر نیست اون روزی که انتقام سخت حاج قاسمرو ازش بگیریم,FEAR,1
3292,با دستمال کشیدن خوب تمیز میشود خوش فرم و زیباست,HAPPY,2
3357,این یک بیفرهنگیتمام عیاره وقتی جلوی این رو میگیری تا به هموطنت گاز نرسه,ANGRY,0
257,قبل از عادیسازی اول بروبابایواقعیتو پیدا کن مهسا _ امینی,ANGRY,0
7987,میپرم بهش جوری که اگه از خودم متنفرش نکنم امتیاز اون مرحله رو از دست دادم,HATE,3
4008,از صدای پرنده دم دمای صبح متنفرم متنفرم متنفرم,HATE,3
1180,لطفا شگفت انگیزشکن دیجیکالا جان,HAPPY,2
795,خیلی سریع در اثر ضربه شیشهداخلشمیشکنه,SAD,4
7891,بنده خدا فککنم از ترس هیولا خوابشبرد,FEAR,1
8157,چه تعبیری ممنونم,HAPPY,2
3831,پشه از این بیشتر میفهمه به خدا,SURPRISE,5
7168,بدم میاد,HATE,3
1668,هم پخش بو هم ماندگاری خوبی داره پیشنهاد میکنم,HAPPY,2
3226,به نظرم تابهخوبیه امیدوارم زودتر اف بخوره,HAPPY,2
1304,کیفیت زیاد خوبی نسبت به چیزی که نشون دادن نداره,ANGRY,0
878,شماها مردم زیر سیل و بدبختی میمیرن گلهای میریدامریکالاسوگاسببنددهنت اشغال,ANGRY,0
7734,منانقدرمیترسم که همیشه به دکتر میگم سه تا امپول بزن,FEAR,1
1903,چهل روز گذشت از پر کشیدن محسن _ شکاری و ما همیشه به یادش خواهیم بود مهسا _ امینی,SAD,4
1417,باکیفیت ساده ولی درعینحال قشنگ,HAPPY,2
6609,واقعا چه ربطی داره ؟,SURPRISE,5
